TREATY;NAIC_Client;Origine_Ptf;Devise;Subsidiary;Esb;esb_ll
18ZF29619; ;Subledger transfer;ILS;18;2;SWITZERLAND
18ZF29619; ;Subledger transfer;EUR;18;2;SWITZERLAND
18ZF29620; ;Subledger transfer;ILS;18;2;SWITZERLAND
18ZF29620; ;Subledger transfer;EUR;18;2;SWITZERLAND
18ZF30604; ;Subledger transfer;ILS;18;2;SWITZERLAND
18ZF30604; ;Subledger transfer;EUR;18;2;SWITZERLAND
18U000059; ;Transfer from BU1;CHF;18;2;SWITZERLAND
18W000797; ;Transfer from SGL Paris;EUR;18;2;SWITZERLAND
18W000798; ;Transfer from SGL Paris;EUR;18;2;SWITZERLAND
18W000899; ;Transfer from SGL Paris;ILS;18;2;SWITZERLAND
18ZF31822; ;Subledger transfer;ILS;18;2;SWITZERLAND
18T000921; ;SGL COLOGNE;ILS;18;2;SWITZERLAND
18T000922; ;SGL COLOGNE;ILS;18;2;SWITZERLAND
18T000923; ;SGL COLOGNE;ILS;18;2;SWITZERLAND
18T000987; ;SGL COLOGNE;CHF;18;2;SWITZERLAND
18ZF12731; ;Subledger transfer;ILS;18;2;SWITZERLAND
18ZF12731; ;Subledger transfer;EUR;18;2;SWITZERLAND
18ZF32295; ;Subledger transfer;ILS;18;2;SWITZERLAND
18ZF32295; ;Subledger transfer;EUR;18;2;SWITZERLAND
18T001095;0;SGL COLOGNE;TRY;18;2;SWITZERLAND
18ZF14978; ;Subledger transfer;ILS;18;2;SWITZERLAND
18ZF14978; ;Subledger transfer;EUR;18;2;SWITZERLAND
18ZF14983; ;Subledger transfer;ILS;18;2;SWITZERLAND
18ZF14983; ;Subledger transfer;EUR;18;2;SWITZERLAND
18ZF15370; ;Subledger transfer;ILS;18;2;SWITZERLAND
18ZF15370; ;Subledger transfer;EUR;18;2;SWITZERLAND
18ZF15423; ;Subledger transfer;ILS;18;2;SWITZERLAND
18ZF15423; ;Subledger transfer;EUR;18;2;SWITZERLAND
18ZF19923; ;Subledger transfer;ILS;18;2;SWITZERLAND
18ZF19927; ;Subledger transfer;EUR;18;2;SWITZERLAND
18T001058; ;SGL COLOGNE;USD;18;2;SWITZERLAND
18T001059; ;SGL COLOGNE;ILS;18;2;SWITZERLAND
18U000625; ;Transfer from SGL Paris;EUR;18;2;SWITZERLAND
18U000744;0;Transfer from SGL Paris;EUR;18;2;SWITZERLAND
18T000607; ;SGL COLOGNE;ILS;18;2;SWITZERLAND
14ZA06113;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06121;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06166;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06200;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06212;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06255;86231;TaRe;USD;27;1;SCOR Global Life Americas
14ZA06272;86231;TaRe;USD;27;1;SCOR Global Life Americas
TRA019120;80802;TaRe;USD;27;1;SCOR Global Life Americas
14T001810; ;SGL DALLAS;BRL;27;1;SCOR Global Life Americas
14T001811; ;SGL DALLAS;BRL;27;1;SCOR Global Life Americas
TR0002104;0;SGL DALLAS;BRL;27;1;SCOR Global Life Americas
TR0002115;0;SGL DALLAS;BRL;27;1;SCOR Global Life Americas
TR0002156;0;SGL DALLAS;BRL;27;1;SCOR Global Life Americas
TR0002203;0;SGL DALLAS;BRL;27;1;SCOR Global Life Americas
TR0003080;0;SGL DALLAS;BRL;27;1;SCOR Global Life Americas
TR0034818;62200;TaRe;USD;27;1;SCOR Global Life Americas
14T001777; ;SGL DALLAS;BRL;27;1;SCOR Global Life Americas
14T001804;70025;TaRe;USD;27;1;SCOR Global Life Americas
14Z10560A;88099;Ex GENERALI USA;USD;27;3;SCOR Global Life USA Reinsurance (Kansas)
TR0034320;61263;Ex GENERALI USA;USD;27;3;SCOR Global Life USA Reinsurance (Kansas)
TR0030943;86231;Ex REVIOS;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0030944;86231;Ex REVIOS;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TRA011332;68241;SGL DALLAS;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TRA011342;68241;SGL DALLAS;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TRA012363;68241;SGL DALLAS;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
18T000532; ;SGL COLOGNE;SEK;18;3;SWEDEN
18U000072; ;Transfer from BU1;NOK;18;3;SWEDEN
18ZR34955; ;SGL COLOGNE;EUR;18;3;SWEDEN
18ZR34999; ;SGL COLOGNE;SEK;18;3;SWEDEN
18ZR34999; ;SGL COLOGNE;EUR;18;3;SWEDEN
18ZR35002; ;SGL COLOGNE;EUR;18;3;SWEDEN
18ZR43123; ;SGL COLOGNE;SEK;18;3;SWEDEN
18ZR43183; ;SGL COLOGNE;SEK;18;3;SWEDEN
18ZR43206;0;SGL COLOGNE;SEK;18;3;SWEDEN
18ZR43593; ;SGL COLOGNE;NOK;18;3;SWEDEN
18ZR43697; ;SGL COLOGNE;NOK;18;3;SWEDEN
18ZR43701; ;SGL COLOGNE;DKK;18;3;SWEDEN
18T000282; ;SGL COLOGNE;DKK;18;3;SWEDEN
18ZR41457; ;SGL COLOGNE;EUR;18;3;SWEDEN
18ZR42462; ;SGL COLOGNE;EUR;18;3;SWEDEN
18ZR43073; ;SGL COLOGNE;SEK;18;3;SWEDEN
18ZR43125; ;SGL COLOGNE;SEK;18;3;SWEDEN
18ZR43187;T9638;SGL COLOGNE;EUR;18;3;SWEDEN
18ZR43448; ;SGL COLOGNE;SEK;18;3;SWEDEN
18ZR43754; ;SGL COLOGNE;NOK;18;3;SWEDEN
18T000384; ;SGL COLOGNE;NOK;18;3;SWEDEN
18T000391; ;SGL COLOGNE;NOK;18;3;SWEDEN
18T000391; ;SGL COLOGNE;SEK;18;3;SWEDEN
18T000395;T9672;SGL COLOGNE;DKK;18;3;SWEDEN
18T000440; ;SGL COLOGNE;DKK;18;3;SWEDEN
18ZR43184; ;SGL COLOGNE;EUR;18;3;SWEDEN
18T000526; ;SGL COLOGNE;DKK;18;3;SWEDEN
18T000845; ;SGL COLOGNE;DKK;18;3;SWEDEN
18T000609; ;SGL COLOGNE;NOK;18;3;SWEDEN
18T001006; ;SGL COLOGNE;DKK;18;3;SWEDEN
18T001007; ;SGL COLOGNE;DKK;18;3;SWEDEN
18T001008;T9672;SGL COLOGNE;DKK;18;3;SWEDEN
18T001294; ;SGL COLOGNE;NOK;18;3;SWEDEN
18ZR34961; ;SGL COLOGNE;EUR;18;3;SWEDEN
18ZR42458; ;SGL COLOGNE;EUR;18;3;SWEDEN
TR0008020; ;SGL COLOGNE;NOK;18;3;SWEDEN
TR0011126; ;SGL COLOGNE;EUR;18;3;SWEDEN
TR0030681; ;SGL COLOGNE;NOK;18;3;SWEDEN
TR0019838; ;SGL COLOGNE;NOK;18;3;SWEDEN
TR0022898; ;SGL COLOGNE;SEK;18;3;SWEDEN
TR0027122; ;SGL COLOGNE;NOK;18;3;SWEDEN
14Z00860A;65919;Ex GENERALI USA;USD;27;3;SCOR Global Life USA Reinsurance (Kansas)
14Z01520A;60445;Ex GENERALI USA;USD;27;3;SCOR Global Life USA Reinsurance (Kansas)
TR0026099;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0026101;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0026102;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0026103;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0026104;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0026105;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0026106;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0026107;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0026108;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0026109;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0026110;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0026111;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0026112;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0026113;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0026114;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0026115;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0026116;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0026117;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0026118;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0026119;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0026120;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0026558;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0028191;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0030806;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0032513;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0032522;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0032632;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0032633;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0033392;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TR0033393;70688;TaRe;USD;27;2;SCOR Global Life Reinsurance Company of Delaware
TRAA13373;T35820;TaRe;BMD;27;8;SCOR Global Life Reinsurance Ireland
25T000020;64688;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
25ZA06204;T35820;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
25ZA06273;T35820;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
25ZA07155;86231;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
25ZA02415;T87075;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
TR0034890;T87075;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
TR0010503;64688;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
TR0010505;64688;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
TR0010506;64688;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
TR0010510;64688;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
TR0010511;64688;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
TR0010512;64688;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
TR0010513;64688;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
TR0010514;64688;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
TR0010515;64688;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
TR0010516;64688;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
TR0029470;64688;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
TR0034885;87017;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
TR0034888;97071;Ex GENERALI USA;USD;27;8;SCOR Global Life Reinsurance Ireland
TR0034918;64688;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
TR0034920;15658;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
TR0034298; ;SCOR ASIA PACIFIQUE;CNY;20;9;BEIJING Life
14Z10810A;65129;Ex GENERALI USA;USD;27;3;SCOR Global Life USA Reinsurance (Kansas)
TR0006080; ;Ex GENERALI USA;PEN;27;3;SCOR Global Life USA Reinsurance (Kansas)
TR0006119; ;Ex GENERALI USA;USD;27;3;SCOR Global Life USA Reinsurance (Kansas)
TR0010171;60186;Ex GENERALI USA;USD;27;3;SCOR Global Life USA Reinsurance (Kansas)
TR0010172;60186;Ex GENERALI USA;USD;27;3;SCOR Global Life USA Reinsurance (Kansas)
14Z14290A;82759;Ex GENERALI USA;USD;27;3;SCOR Global Life USA Reinsurance (Kansas)
14Z14420A;65129;Ex GENERALI USA;USD;27;3;SCOR Global Life USA Reinsurance (Kansas)
14Z14590A;63312;Ex GENERALI USA;USD;27;3;SCOR Global Life USA Reinsurance (Kansas)
14Z13941A;65498;Ex GENERALI USA;USD;27;3;SCOR Global Life USA Reinsurance (Kansas)
14Z13942A;64548;Ex GENERALI USA;USD;27;3;SCOR Global Life USA Reinsurance (Kansas)
14Z13530A;70435;Ex GENERALI USA;USD;27;3;SCOR Global Life USA Reinsurance (Kansas)
14Z12820A;67105;Ex GENERALI USA;USD;27;3;SCOR Global Life USA Reinsurance (Kansas)
TRA014311;65536;TaRe;USD;26;5;Transamerica Life Ins Company
TRA014312;70025;TaRe;USD;26;5;Transamerica Life Ins Company
TRA014331;65536;TaRe;USD;26;5;Transamerica Life Ins Company
TRA014332;70025;TaRe;USD;26;5;Transamerica Life Ins Company
TRA010510;65676;TaRe;USD;26;5;Transamerica Life Ins Company
TRA005110;65056;Ex GENERALI USA;USD;26;5;Transamerica Life Ins Company
TRA008720;70335;TaRe;USD;26;5;Transamerica Life Ins Company
TRA008930;71153;TaRe;USD;26;5;Transamerica Life Ins Company
TRA009300;65838;TaRe;USD;26;5;Transamerica Life Ins Company
TR0025174; ;SGL DALLAS;BRL;27;4;SCOR BRASIL RESSEGUROS SA LIFE
TR0030923;0;SGL DALLAS;BRL;27;4;SCOR BRASIL RESSEGUROS SA LIFE
04Z0N0019; ;SGL PARIS;EUR;4;5;MADRID
04ZR16379; ;Ex REVIOS;EUR;4;5;MADRID
04ZR64042; ;Ex REVIOS;EUR;4;5;MADRID
04ZR67417;T9664;Ex REVIOS;EUR;4;5;MADRID
04ZR19977;T9720;Ex REVIOS;EUR;4;5;MADRID
04ZR65073; ;Ex REVIOS;EUR;4;5;MADRID
04ZR71079; ;Ex REVIOS;EUR;4;5;MADRID
04T004171;0;SGL PARIS;EUR;4;5;MADRID
04T004605;T9664;SGL PARIS;EUR;4;5;MADRID
04T004913;0;SGL PARIS;EUR;4;5;MADRID
04T004921;0;SGL PARIS;EUR;4;5;MADRID
04T005127; ;SGL PARIS;EUR;4;5;MADRID
04T007109;T9673;TaRe;EUR;4;5;MADRID
04T005733;T9675;SGL PARIS;EUR;4;5;MADRID
04T005734;T9675;SGL PARIS;EUR;4;5;MADRID
TR0005954; ;SGL PARIS;EUR;4;5;MADRID
TR0006375; ;SGL PARIS;EUR;4;5;MADRID
TR0010288;T9712;SGL PARIS;EUR;4;5;MADRID
TR0016512; ;SGL PARIS;EUR;4;5;MADRID
TR0016513; ;SGL PARIS;EUR;4;5;MADRID
TR0031021; ;SGL COLOGNE;USD;18;5;SOUTH AFRICA
TR0032778;65536;TaRe;USD;26;5;Transamerica Life Ins Company
14ZA00386;90611;TaRe;USD;26;5;Transamerica Life Ins Company
TR0015182;82759;Ex GENERALI USA;USD;27;3;SCOR Global Life USA Reinsurance (Kansas)
TR0015442;87726;Ex GENERALI USA;USD;27;3;SCOR Global Life USA Reinsurance (Kansas)
TR0015444;65978;Ex GENERALI USA;USD;27;3;SCOR Global Life USA Reinsurance (Kansas)
TR0016108;68241;Ex GENERALI USA;USD;27;3;SCOR Global Life USA Reinsurance (Kansas)
TR0016109;69892;Ex GENERALI USA;USD;27;3;SCOR Global Life USA Reinsurance (Kansas)
TR0016446;63312;Ex GENERALI USA;USD;27;3;SCOR Global Life USA Reinsurance (Kansas)
18T001129; ;SGL COLOGNE;RUB;18;4;MOSCOW
18T001290; ;SGL COLOGNE;RUB;18;4;MOSCOW
TR0001429; ;SGL COLOGNE;GEL;18;4;MOSCOW
TR0005364; ;SGL COLOGNE;EUR;18;4;MOSCOW
TR0008058; ;SGL COLOGNE;AZN;18;4;MOSCOW
TR0009096; ;SGL COLOGNE;KZT;18;4;MOSCOW
TR0009596; ;SGL COLOGNE;AZN;18;4;MOSCOW
TR0015215; ;SGL COLOGNE;RUB;18;4;MOSCOW
TR0018030; ;SGL COLOGNE;KZT;18;4;MOSCOW
TR0022556; ;SGL COLOGNE;RUB;18;4;MOSCOW
TR0029277; ;SGL COLOGNE;RUB;18;4;MOSCOW
TR0010765;0;SGL DALLAS;BRL;27;4;SCOR BRASIL RESSEGUROS SA LIFE
TR0007873;82759;Ex GENERALI USA;USD;27;3;SCOR Global Life USA Reinsurance (Kansas)
TR0008414;66680;Ex GENERALI USA;USD;27;3;SCOR Global Life USA Reinsurance (Kansas)
TR0010261;68241;Ex GENERALI USA;USD;27;3;SCOR Global Life USA Reinsurance (Kansas)
TR0010262;71730;Ex GENERALI USA;USD;27;3;SCOR Global Life USA Reinsurance (Kansas)
TR0010263;63312;Ex GENERALI USA;USD;27;3;SCOR Global Life USA Reinsurance (Kansas)
TR0010347;69892;Ex GENERALI USA;USD;27;3;SCOR Global Life USA Reinsurance (Kansas)
TRA016790;66915;TaRe;USD;26;6;Transamerica Financial Life Ins Company
TRA004210;60704;Ex GENERALI USA;USD;26;6;Transamerica Financial Life Ins Company
TR0031124;66680;TaRe;USD;26;6;Transamerica Financial Life Ins Company
TRA005560;68713;TaRe;USD;26;6;Transamerica Financial Life Ins Company
TRA009310;86375;TaRe;USD;26;6;Transamerica Financial Life Ins Company
TRA010010;60186;TaRe;USD;26;6;Transamerica Financial Life Ins Company
14ZA07887; ;TaRe;USD;27;5;SLRC
TRA600022;64688;TaRe;USD;27;5;SLRC
TRA600025;64688;TaRe;USD;27;5;SLRC
TRA600057;64688;TaRe;USD;27;5;SLRC
TRA600062;64688;TaRe;USD;27;5;SLRC
TRA600063;64688;TaRe;USD;27;5;SLRC
TRA600065;64688;TaRe;USD;27;5;SLRC
TRA600068;64688;TaRe;USD;27;5;SLRC
TRA600069;64688;TaRe;USD;27;5;SLRC
TRA600072;64688;TaRe;USD;27;5;SLRC
TRA600073;64688;TaRe;USD;27;5;SLRC
TRA600077;64688;TaRe;USD;27;5;SLRC
TRA600078;64688;TaRe;USD;27;5;SLRC
TRA600103;64688;TaRe;USD;27;5;SLRC
14ZA04004;64688;TaRe;USD;27;5;SLRC
14ZA21981;64688;Ex GENERALI USA;USD;27;5;SLRC
14ZA21983;64688;Ex GENERALI USA;USD;27;5;SLRC
14ZA21985;64688;TaRe;USD;27;5;SLRC
TRA018270;70435;TaRe;USD;26;5;Transamerica Life Ins Company
TR0033775;68136;TaRe;USD;26;5;Transamerica Life Ins Company
TR0034156;68136;TaRe;USD;26;5;Transamerica Life Ins Company
TR0020791;T35820;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
25ZA05022;87017;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
25ZA05026;87017;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
25ZA05032;87017;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
25ZA05040;87017;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
25ZA05042;87017;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
25ZA05120;87017;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
25ZA05124;87017;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
25ZA05185;87017;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
25ZA05241;87017;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
25ZA05254;87017;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
25ZA05329;87017;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
25ZA06198;T35820;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
25ZA07889; ;TaRe;BRL;27;8;SCOR Global Life Reinsurance Ireland
25ZA07900; ;TaRe;BRL;27;8;SCOR Global Life Reinsurance Ireland
25ZA07906; ;TaRe;BRL;27;8;SCOR Global Life Reinsurance Ireland
25ZA07924; ;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
25ZA07931; ;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
25ZA07936; ;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
25ZA07937; ;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
25ZA07959; ;TaRe;BRL;27;8;SCOR Global Life Reinsurance Ireland
TR0034889;T87074;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
TRA600102;64688;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
TRA600104;T87074;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
TRA914680;T35820;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
25ZA06606;87017;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
TR0026121;87017;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
TR0026548;T35820;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
TR0026829;64688;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
TR0029469;86231;TaRe;USD;26;8;Transamerica International Re
25ZA04005;T87074;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
TRA013031;65536;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
TRA013032;70025;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
25ZA21986;T87074;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
25ZA04981;87017;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
25ZA06205;T35820;TaRe;USD;27;8;SCOR Global Life Reinsurance Ireland
04T004940;80659;Ex REVIOS;CAD;4;7;MONTREAL ACCIDENT MALADIE
04T004972;T33313;Ex REVIOS;CAD;4;7;MONTREAL ACCIDENT MALADIE
04T004972;T33313;Ex REVIOS;EUR;4;7;MONTREAL ACCIDENT MALADIE
04T004973;T33313;Ex REVIOS;CAD;4;7;MONTREAL ACCIDENT MALADIE
04T004973;T33313;Ex REVIOS;EUR;4;7;MONTREAL ACCIDENT MALADIE
04T004939;80659;Ex REVIOS;CAD;4;7;MONTREAL ACCIDENT MALADIE
04T004939;80659;Ex REVIOS;EUR;4;7;MONTREAL ACCIDENT MALADIE
04T004941;0;Ex REVIOS;CAD;4;7;MONTREAL ACCIDENT MALADIE
04T004941;0;Ex REVIOS;EUR;4;7;MONTREAL ACCIDENT MALADIE
04T004946; ;Ex REVIOS;CAD;4;7;MONTREAL ACCIDENT MALADIE
04T004946; ;Ex REVIOS;EUR;4;7;MONTREAL ACCIDENT MALADIE
04T004949; ;Ex REVIOS;CAD;4;7;MONTREAL ACCIDENT MALADIE
04T004949; ;Ex REVIOS;EUR;4;7;MONTREAL ACCIDENT MALADIE
04T004930;80659;Ex REVIOS;CAD;4;7;MONTREAL ACCIDENT MALADIE
04T004930;80659;Ex REVIOS;EUR;4;7;MONTREAL ACCIDENT MALADIE
04T004931;80659;Ex REVIOS;CAD;4;7;MONTREAL ACCIDENT MALADIE
04T004931;80659;Ex REVIOS;EUR;4;7;MONTREAL ACCIDENT MALADIE
04T004932;80659;Ex REVIOS;CAD;4;7;MONTREAL ACCIDENT MALADIE
04T004932;80659;Ex REVIOS;EUR;4;7;MONTREAL ACCIDENT MALADIE
04T004933;80659;Ex REVIOS;CAD;4;7;MONTREAL ACCIDENT MALADIE
04T004933;80659;Ex REVIOS;EUR;4;7;MONTREAL ACCIDENT MALADIE
04T004934;80659;Ex REVIOS;CAD;4;7;MONTREAL ACCIDENT MALADIE
04T004934;80659;Ex REVIOS;EUR;4;7;MONTREAL ACCIDENT MALADIE
04T004947; ;Ex REVIOS;CAD;4;7;MONTREAL ACCIDENT MALADIE
04T004947; ;Ex REVIOS;EUR;4;7;MONTREAL ACCIDENT MALADIE
04T004948; ;Ex REVIOS;CAD;4;7;MONTREAL ACCIDENT MALADIE
04T004948; ;Ex REVIOS;EUR;4;7;MONTREAL ACCIDENT MALADIE
04T004952; ;Ex REVIOS;CAD;4;7;MONTREAL ACCIDENT MALADIE
04T004952; ;Ex REVIOS;EUR;4;7;MONTREAL ACCIDENT MALADIE
04T004954; ;Ex REVIOS;CAD;4;7;MONTREAL ACCIDENT MALADIE
04T004954; ;Ex REVIOS;EUR;4;7;MONTREAL ACCIDENT MALADIE
04T004974;81914;Ex REVIOS;CAD;4;7;MONTREAL ACCIDENT MALADIE
04T004977;81914;Ex REVIOS;CAD;4;7;MONTREAL ACCIDENT MALADIE
04T006024; ;SGL PARIS;CAD;4;7;MONTREAL ACCIDENT MALADIE
04T007140; ;SGL PARIS;CAD;4;7;MONTREAL ACCIDENT MALADIE
04T007144; ;SGL PARIS;CAD;4;7;MONTREAL ACCIDENT MALADIE
TR0034435;64688;TaRe;USD;27;7;SCOR Financial Life Insurance
TR0020790;70688;TaRe;USD;26;8;Transamerica International Re
TR0027417;70688;TaRe;USD;26;8;Transamerica International Re
TRA814680;86231;SGL DALLAS;USD;26;8;Transamerica International Re
14ZA07966; ;TaRe;USD;27;6;SLAC
TR0000827;64688;TaRe;USD;27;6;SLAC
TR0032595;67814;TaRe;USD;26;6;Transamerica Financial Life Ins Company
TR0033213;66370;TaRe;USD;26;6;Transamerica Financial Life Ins Company
TR0034711;78077;TaRe;USD;26;6;Transamerica Financial Life Ins Company
TR0020533;68713;TaRe;USD;26;6;Transamerica Financial Life Ins Company
04U003563;A0275;Transfer from SCOR Deutschland;EUR;4;10;DEUTSCHLAND
TRA710391;86231;SGL DALLAS;USD;26;10;LIICA Re I
TRA710392;86231;SGL DALLAS;USD;26;10;LIICA Re I
TRA713540;86231;SGL DALLAS;USD;26;10;LIICA Re I
TRA714170;86231;SGL DALLAS;USD;26;10;LIICA Re I
TRA809220;86231;SGL DALLAS;USD;26;10;LIICA Re I
TRA814180;86231;SGL DALLAS;USD;26;10;LIICA Re I
TRAA09211;86231;SGL DALLAS;USD;26;10;LIICA Re I
TRAA10500;86231;SGL DALLAS;USD;26;10;LIICA Re I
TRAA14590;86231;SGL DALLAS;USD;26;10;LIICA Re I
TRAA14800;86231;SGL DALLAS;USD;26;10;LIICA Re I
TRAH50128;86231;SGL DALLAS;USD;26;10;LIICA Re I
TR0029671;87017;TaRe;USD;27;10;SCOR LIFE IRELAND DAC
TR0029672;87017;TaRe;USD;27;10;SCOR LIFE IRELAND DAC
25ZA21982;T87074;Ex GENERALI USA;USD;27;10;SCOR LIFE IRELAND DAC
25ZA21984;T87074;Ex GENERALI USA;USD;27;10;SCOR LIFE IRELAND DAC
TRA600145;87017;TaRe;USD;27;10;SCOR LIFE IRELAND DAC
TRA600146;87017;TaRe;USD;27;10;SCOR LIFE IRELAND DAC
TRA600173;87017;TaRe;USD;27;10;SCOR LIFE IRELAND DAC
TR0029668;87017;TaRe;USD;27;10;SCOR LIFE IRELAND DAC
TR0034905;T87074;TaRe;USD;27;10;SCOR LIFE IRELAND DAC
TRA600023;T87074;TaRe;USD;27;10;SCOR LIFE IRELAND DAC
TRA600026;T87074;TaRe;USD;27;10;SCOR LIFE IRELAND DAC
TRA600058;T87074;TaRe;USD;27;10;SCOR LIFE IRELAND DAC
TRA600064;T87074;TaRe;USD;27;10;SCOR LIFE IRELAND DAC
TRA600066;T87074;TaRe;USD;27;10;SCOR LIFE IRELAND DAC
TRA600070;T87074;TaRe;USD;27;10;SCOR LIFE IRELAND DAC
TRA600074;T87074;TaRe;USD;27;10;SCOR LIFE IRELAND DAC
TRA600079;T87074;TaRe;USD;27;10;SCOR LIFE IRELAND DAC
TRA600113;87017;TaRe;USD;27;10;SCOR LIFE IRELAND DAC
TRA600115;87017;TaRe;USD;27;10;SCOR LIFE IRELAND DAC
TRA600117;87017;TaRe;USD;27;10;SCOR LIFE IRELAND DAC
